portfolio_id,company_id,asset_type,ald_sector,ald_business_unit,ald_location,exposure_value_usd,expiration_date,loss_given_default,pd_portfolio
portfolio_B,84,equity,Power,NuclearCap,GT,5407500,NA,0.5740214962873815,NA
portfolio_B,89,equity,Power,HydroCap,GT,32532743,NA,0.38553337912006624,NA
portfolio_B,74,equity,Automotive,FuelCell,GT,50191632,NA,0.34436069425542704,NA
portfolio_B,57,equity,Oil&Gas,Gas,GT,42643916,NA,0.5256052705869758,NA
portfolio_B,61,equity,Power,NuclearCap,GT,4706028,NA,0.439696479312507,NA
portfolio_B,77,equity,Automotive,ICE,GT,21811595,NA,0.506017923770656,NA
portfolio_B,93,equity,Power,OilCap,GT,28880490,NA,0.30811031881501877,NA
portfolio_B,76,equity,Coal,Coal,GT,32523861,NA,0.7657806455791243,NA
portfolio_B,62,equity,Power,OilCap,GT,75805144,NA,0.07558121997199685,NA
portfolio_B,5,equity,Power,NuclearCap,GT,48665721,NA,0.7237138912757751,NA
portfolio_B,54,equity,Power,RenewablesCap,GT,18024509,NA,0.8489412063816635,NA
portfolio_B,8,equity,Automotive,Hybrid,GT,90193011,NA,0.44424755634078383,NA
portfolio_B,70,equity,Power,HydroCap,GT,4884044,NA,0.47409162479421074,NA
portfolio_B,41,equity,Automotive,Hybrid,GT,20631278,NA,0.79894630067463,NA
portfolio_B,56,equity,Power,OilCap,GT,49719927,NA,0.7698023514054625,NA
portfolio_B,13,equity,Coal,Coal,GT,68571826,NA,0.16944107458246707,NA
portfolio_B,4,equity,Coal,Coal,GT,1147957,NA,0.32683500737476084,NA
portfolio_B,43,equity,Power,NuclearCap,GT,38737176,NA,0.8424026511234389,NA
portfolio_B,35,equity,Power,CoalCap,GT,34628477,NA,0.11130683588702488,NA
portfolio_B,51,equity,Automotive,Hybrid,GT,18870979,NA,0.8857164868666042,NA
portfolio_B,13,equity,Power,HydroCap,GT,86329220,NA,0.7020724515197198,NA
portfolio_B,67,equity,Power,CoalCap,GT,18312401,NA,0.22121671026300943,NA
portfolio_B,54,equity,Power,GasCap,GT,69619863,NA,0.4798450441556382,NA
portfolio_B,1,equity,Power,CoalCap,GT,50512249,NA,0.7246005974453802,NA
portfolio_B,3,equity,Power,CoalCap,GT,93509877,NA,0.15584570144691748,NA
portfolio_B,21,equity,Power,HydroCap,GT,9231782,NA,0.23664933091533336,NA
portfolio_B,9,equity,Oil&Gas,Oil,GT,58396674,NA,0.8912710369605732,NA
portfolio_B,60,equity,Power,OilCap,GT,25804493,NA,0.40141874571101804,NA
portfolio_B,49,equity,Power,RenewablesCap,GT,64670080,NA,0.10136684820994803,NA
portfolio_B,9,equity,Automotive,Electric,GT,37583880,NA,0.12314083100084158,NA
portfolio_B,24,equity,Power,CoalCap,GT,63908903,NA,0.9728576903190178,NA
portfolio_B,26,equity,Oil&Gas,Gas,GT,71342225,NA,0.29538271503433594,NA
portfolio_B,22,equity,Power,GasCap,GT,84220138,NA,0.0711062627317034,NA
portfolio_B,18,equity,Power,NuclearCap,GT,22198271,NA,0.21044878822588456,NA
portfolio_B,65,equity,Power,HydroCap,GT,10375106,NA,0.34852859816819104,NA
portfolio_B,69,equity,Automotive,Electric,GT,38370174,NA,0.5673551200326022,NA
portfolio_B,39,equity,Oil&Gas,Oil,GT,15084041,NA,0.9938676963963461,NA
